0	0.52	0.527778
10	0.5	0.505556
20	0.62	0.5
30	0.52	0.505556
40	0.49	0.505556
50	0.5	0.505556
60	0.61	0.511111
70	0.57	0.505556
80	0.57	0.505556
90	0.45	0.511111
100	0.54	0.511111
110	0.49	0.5
120	0.51	0.5
130	0.57	0.5
140	0.41	0.5
150	0.51	0.5
160	0.47	0.5
170	0.51	0.5
180	0.52	0.511111
190	0.54	0.511111
200	0.48	0.5
210	0.53	0.5
220	0.6	0.6
230	0.61	0.583333
240	0.58	0.505556
250	0.52	0.5
260	0.52	0.5
270	0.55	0.5
280	0.54	0.5
290	0.54	0.5
300	0.55	0.5
310	0.68	0.55
320	0.6	0.572222
330	0.68	0.572222
340	0.67	0.561111
350	0.69	0.511111
360	0.45	0.488889
370	0.44	0.488889
380	0.58	0.516667
390	0.49	0.538889
400	0.62	0.533333
410	0.56	0.533333
420	0.61	0.505556
430	0.55	0.505556
440	0.65	0.538889
450	0.65	0.494444
460	0.65	0.538889
470	0.54	0.483333
480	0.61	0.494444
490	0.57	0.488889
500	0.54	0.494444
510	0.59	0.555556
520	0.71	0.577778
530	0.58	0.605556
540	0.62	0.588889
550	0.68	0.544444
560	0.64	0.555556
570	0.47	0.533333
580	0.51	0.533333
590	0.63	0.577778
600	0.51	0.516667
610	0.68	0.516667
620	0.69	0.561111
630	0.64	0.522222
640	0.63	0.538889
650	0.71	0.561111
660	0.53	0.511111
670	0.47	0.555556
680	0.6	0.566667
690	0.52	0.555556
700	0.53	0.555556
710	0.48	0.533333
720	0.66	0.533333
730	0.6	0.555556
740	0.64	0.577778
750	0.55	0.561111
760	0.44	0.511111
770	0.49	0.544444
780	0.53	0.533333
790	0.59	0.561111
800	0.63	0.588889
810	0.69	0.527778
820	0.57	0.566667
830	0.65	0.6
840	0.69	0.616667
850	0.7	0.566667
860	0.66	0.566667
870	0.67	0.561111
880	0.67	0.622222
890	0.62	0.566667
900	0.57	0.6
910	0.73	0.566667
920	0.73	0.527778
930	0.51	0.533333
940	0.6	0.505556
950	0.63	0.516667
960	0.78	0.594444
970	0.6	0.566667
980	0.58	0.555556
990	0.56	0.561111
1000	0.54	0.561111
1010	0.63	0.561111
1020	0.57	0.566667
1030	0.65	0.588889
1040	0.68	0.538889
1050	0.64	0.522222
1060	0.71	0.522222
1070	0.65	0.511111
1080	0.66	0.527778
1090	0.68	0.577778
1100	0.62	0.577778
1110	0.6	0.6
1120	0.64	0.533333
1130	0.59	0.533333
1140	0.57	0.561111
1150	0.63	0.611111
1160	0.63	0.544444
1170	0.66	0.527778
1180	0.57	0.533333
1190	0.59	0.538889
1200	0.6	0.577778
1210	0.68	0.622222
1220	0.63	0.627778
1230	0.63	0.566667
1240	0.71	0.555556
1250	0.65	0.55
1260	0.67	0.538889
1270	0.65	0.538889
1280	0.66	0.572222
1290	0.7	0.627778
1300	0.63	0.611111
1310	0.59	0.566667
1320	0.7	0.65
1330	0.68	0.538889
1340	0.69	0.561111
1350	0.67	0.627778
1360	0.68	0.605556
1370	0.77	0.611111
1380	0.7	0.666667
1390	0.72	0.516667
1400	0.68	0.566667
1410	0.69	0.566667
1420	0.66	0.561111
1430	0.6	0.566667
1440	0.65	0.588889
1450	0.61	0.577778
1460	0.68	0.577778
1470	0.68	0.533333
1480	0.68	0.583333
1490	0.67	0.572222
1500	0.68	0.544444
1510	0.65	0.566667
1520	0.64	0.555556
1530	0.7	0.566667
1540	0.59	0.566667
1550	0.66	0.561111
1560	0.73	0.572222
1570	0.66	0.572222
1580	0.62	0.555556
1590	0.7	0.527778
1600	0.74	0.533333
1610	0.62	0.527778
1620	0.65	0.55
1630	0.69	0.538889
1640	0.63	0.522222
1650	0.65	0.522222
1660	0.79	0.588889
1670	0.67	0.588889
1680	0.66	0.6
1690	0.69	0.594444
1700	0.73	0.577778
