0	0.42	0.433333
100	0.42	0.5
200	0.44	0.5
300	0.42	0.5
400	0.44	0.5
500	0.52	0.5
600	0.48	0.5
700	0.58	0.5
800	0.56	0.5
900	0.42	0.5
1000	0.6	0.5
1100	0.58	0.5
1200	0.48	0.544444
1300	0.54	0.566667
1400	0.6	0.516667
1500	0.54	0.533333
1600	0.6	0.516667
1700	0.4	0.5
1800	0.4	0.5
1900	0.36	0.5
2000	0.48	0.5
2100	0.54	0.5
2200	0.52	0.5
2300	0.56	0.5
2400	0.54	0.5
2500	0.58	0.533333
2600	0.54	0.505556
2700	0.6	0.527778
2800	0.5	0.566667
2900	0.64	0.522222
3000	0.7	0.572222
3100	0.58	0.511111
3200	0.56	0.538889
3300	0.5	0.522222
3400	0.56	0.5
3500	0.48	0.5
3600	0.52	0.505556
3700	0.58	0.505556
3800	0.46	0.505556
3900	0.38	0.572222
4000	0.58	0.527778
4100	0.56	0.533333
4200	0.46	0.511111
4300	0.56	0.505556
4400	0.62	0.505556
4500	0.6	0.511111
4600	0.7	0.5
4700	0.64	0.505556
4800	0.5	0.522222
4900	0.64	0.505556
5000	0.68	0.511111
5100	0.6	0.516667
5200	0.66	0.505556
5300	0.54	0.511111
5400	0.54	0.505556
5500	0.62	0.516667
5600	0.76	0.555556
5700	0.66	0.577778
5800	0.74	0.555556
5900	0.58	0.566667
6000	0.54	0.566667
6100	0.54	0.566667
6200	0.52	0.555556
6300	0.46	0.555556
6400	0.5	0.522222
6500	0.56	0.522222
6600	0.64	0.555556
6700	0.42	0.561111
6800	0.5	0.522222
6900	0.52	0.522222
7000	0.56	0.516667
7100	0.48	0.505556
7200	0.4	0.516667
7300	0.58	0.505556
7400	0.5	0.5
7500	0.42	0.5
7600	0.44	0.516667
7700	0.52	0.505556
7800	0.58	0.505556
7900	0.54	0.505556
8000	0.42	0.516667
8100	0.5	0.516667
8200	0.44	0.505556
8300	0.5	0.505556
8400	0.44	0.5
8500	0.5	0.5
8600	0.62	0.5
8700	0.5	0.5
8800	0.56	0.5
8900	0.54	0.5
9000	0.6	0.5
9100	0.5	0.5
9200	0.44	0.5
9300	0.66	0.5
9400	0.52	0.5
9500	0.54	0.5
9600	0.42	0.5
9700	0.44	0.5
9800	0.48	0.5
9900	0.64	0.5
10000	0.6	0.5
10100	0.5	0.5
10200	0.48	0.5
10300	0.56	0.516667
10400	0.54	0.516667
10500	0.44	0.544444
10600	0.6	0.55
10700	0.3	0.522222
10800	0.58	0.555556
10900	0.52	0.566667
11000	0.5	0.566667
11100	0.6	0.555556
11200	0.56	0.555556
11300	0.54	0.555556
11400	0.58	0.555556
11500	0.7	0.566667
11600	0.58	0.566667
11700	0.5	0.561111
11800	0.58	0.561111
11900	0.52	0.561111
12000	0.66	0.566667
12100	0.54	0.566667
12200	0.58	0.561111
12300	0.48	0.55
12400	0.68	0.566667
12500	0.56	0.527778
12600	0.44	0.527778
12700	0.56	0.527778
12800	0.6	0.527778
12900	0.42	0.527778
13000	0.52	0.516667
13100	0.62	0.566667
13200	0.66	0.566667
13300	0.5	0.566667
13400	0.64	0.555556
13500	0.56	0.555556
13600	0.52	0.555556
13700	0.66	0.544444
13800	0.52	0.522222
13900	0.52	0.555556
14000	0.56	0.538889
14100	0.56	0.538889
14200	0.6	0.555556
14300	0.48	0.555556
14400	0.62	0.555556
14500	0.64	0.555556
14600	0.56	0.555556
14700	0.62	0.555556
14800	0.6	0.555556
14900	0.56	0.566667
15000	0.48	0.566667
15100	0.6	0.544444
15200	0.48	0.544444
15300	0.5	0.516667
15400	0.38	0.516667
15500	0.44	0.511111
15600	0.56	0.511111
15700	0.64	0.516667
15800	0.44	0.555556
15900	0.58	0.561111
16000	0.6	0.561111
16100	0.6	0.566667
16200	0.58	0.566667
16300	0.48	0.566667
16400	0.6	0.566667
16500	0.52	0.566667
16600	0.5	0.566667
16700	0.6	0.577778
16800	0.62	0.566667
16900	0.5	0.577778
17000	0.62	0.577778
17100	0.6	0.577778
17200	0.62	0.577778
17300	0.56	0.566667
17400	0.6	0.566667
17500	0.6	0.566667
17600	0.44	0.566667
17700	0.52	0.566667
17800	0.52	0.561111
17900	0.68	0.566667
18000	0.64	0.566667
18100	0.62	0.566667
18200	0.52	0.566667
18300	0.56	0.566667
18400	0.46	0.566667
18500	0.54	0.566667
18600	0.54	0.566667
18700	0.62	0.566667
18800	0.54	0.566667
18900	0.64	0.566667
19000	0.46	0.566667
19100	0.62	0.566667
19200	0.56	0.566667
19300	0.56	0.566667
19400	0.6	0.566667
19500	0.46	0.566667
19600	0.62	0.566667
19700	0.52	0.566667
19800	0.6	0.566667
19900	0.52	0.566667
