0	0.56	0.494444
10	0.48	0.494444
20	0.53	0.494444
30	0.51	0.494444
40	0.54	0.494444
50	0.48	0.494444
60	0.52	0.494444
70	0.52	0.494444
80	0.39	0.494444
90	0.58	0.494444
100	0.44	0.494444
110	0.54	0.494444
120	0.52	0.494444
130	0.52	0.494444
140	0.56	0.494444
150	0.58	0.494444
160	0.5	0.494444
170	0.51	0.494444
180	0.5	0.494444
190	0.48	0.494444
200	0.53	0.494444
210	0.45	0.494444
220	0.46	0.494444
230	0.57	0.494444
240	0.5	0.494444
250	0.52	0.494444
260	0.42	0.494444
270	0.49	0.494444
280	0.6	0.494444
290	0.5	0.494444
300	0.5	0.494444
310	0.46	0.494444
320	0.49	0.494444
330	0.52	0.494444
340	0.49	0.494444
350	0.47	0.494444
360	0.55	0.494444
370	0.55	0.494444
380	0.64	0.494444
390	0.45	0.494444
400	0.54	0.494444
410	0.46	0.494444
420	0.52	0.494444
430	0.54	0.494444
440	0.5	0.494444
450	0.49	0.494444
460	0.61	0.494444
470	0.57	0.494444
480	0.63	0.494444
490	0.55	0.494444
500	0.57	0.494444
510	0.44	0.494444
520	0.48	0.494444
530	0.51	0.494444
540	0.55	0.494444
550	0.58	0.494444
560	0.52	0.5
570	0.46	0.5
580	0.47	0.5
590	0.6	0.5
600	0.54	0.5
610	0.51	0.5
620	0.46	0.5
630	0.59	0.5
640	0.54	0.5
650	0.49	0.5
660	0.54	0.5
670	0.47	0.494444
680	0.56	0.494444
690	0.51	0.494444
700	0.55	0.494444
710	0.42	0.494444
720	0.47	0.494444
730	0.48	0.494444
740	0.54	0.494444
750	0.5	0.494444
760	0.48	0.494444
770	0.48	0.494444
780	0.47	0.494444
790	0.52	0.494444
800	0.5	0.494444
810	0.46	0.494444
820	0.53	0.494444
830	0.47	0.494444
840	0.56	0.494444
850	0.57	0.5
860	0.57	0.5
870	0.65	0.5
880	0.52	0.5
890	0.54	0.5
900	0.47	0.5
910	0.5	0.5
920	0.51	0.5
930	0.51	0.5
940	0.5	0.494444
950	0.41	0.494444
960	0.55	0.494444
970	0.53	0.494444
980	0.5	0.494444
990	0.43	0.494444
1000	0.53	0.494444
1010	0.53	0.5
1020	0.5	0.5
1030	0.47	0.494444
1040	0.56	0.494444
1050	0.51	0.5
1060	0.58	0.5
1070	0.46	0.5
1080	0.59	0.5
1090	0.49	0.5
1100	0.47	0.5
1110	0.45	0.5
1120	0.42	0.5
1130	0.62	0.5
1140	0.48	0.5
1150	0.55	0.5
1160	0.5	0.5
1170	0.58	0.5
1180	0.51	0.5
1190	0.5	0.5
1200	0.53	0.5
1210	0.52	0.5
1220	0.44	0.5
1230	0.5	0.5
1240	0.53	0.494444
1250	0.5	0.494444
1260	0.52	0.494444
1270	0.48	0.494444
1280	0.49	0.494444
1290	0.44	0.494444
1300	0.5	0.494444
1310	0.55	0.494444
1320	0.51	0.494444
1330	0.53	0.494444
1340	0.53	0.494444
1350	0.44	0.494444
1360	0.58	0.494444
1370	0.52	0.494444
1380	0.48	0.494444
1390	0.47	0.494444
1400	0.62	0.494444
1410	0.53	0.494444
1420	0.53	0.5
1430	0.54	0.5
1440	0.54	0.5
1450	0.59	0.5
1460	0.5	0.5
1470	0.53	0.5
1480	0.52	0.5
1490	0.54	0.494444
1500	0.5	0.494444
1510	0.48	0.494444
1520	0.54	0.494444
1530	0.55	0.494444
1540	0.52	0.494444
1550	0.57	0.494444
1560	0.58	0.5
1570	0.54	0.5
1580	0.53	0.5
1590	0.48	0.5
1600	0.59	0.494444
1610	0.49	0.494444
1620	0.53	0.5
1630	0.6	0.494444
1640	0.55	0.5
1650	0.49	0.494444
1660	0.47	0.5
1670	0.49	0.5
1680	0.54	0.505556
1690	0.47	0.505556
1700	0.44	0.505556
1710	0.53	0.505556
1720	0.42	0.505556
1730	0.53	0.505556
1740	0.52	0.505556
1750	0.55	0.505556
1760	0.56	0.5
1770	0.6	0.505556
1780	0.61	0.505556
1790	0.5	0.505556
1800	0.58	0.505556
1810	0.51	0.505556
1820	0.5	0.505556
1830	0.43	0.505556
1840	0.49	0.505556
1850	0.51	0.505556
1860	0.51	0.505556
1870	0.53	0.505556
1880	0.5	0.505556
1890	0.54	0.505556
1900	0.47	0.505556
1910	0.59	0.505556
1920	0.54	0.505556
1930	0.48	0.505556
1940	0.51	0.505556
1950	0.55	0.505556
1960	0.47	0.505556
1970	0.5	0.505556
1980	0.5	0.505556
1990	0.47	0.505556
2000	0.46	0.505556
2010	0.44	0.505556
2020	0.45	0.505556
2030	0.53	0.505556
2040	0.53	0.505556
2050	0.53	0.505556
2060	0.55	0.5
2070	0.43	0.5
2080	0.46	0.5
2090	0.57	0.5
2100	0.53	0.5
2110	0.43	0.5
2120	0.5	0.5
2130	0.4	0.5
2140	0.51	0.5
2150	0.46	0.5
2160	0.52	0.5
2170	0.53	0.5
2180	0.43	0.5
2190	0.51	0.5
2200	0.49	0.5
2210	0.51	0.5
2220	0.5	0.5
2230	0.49	0.5
2240	0.52	0.5
2250	0.52	0.5
2260	0.56	0.5
2270	0.48	0.5
2280	0.47	0.505556
2290	0.53	0.505556
2300	0.52	0.505556
2310	0.48	0.511111
2320	0.47	0.511111
2330	0.55	0.511111
2340	0.44	0.511111
2350	0.54	0.511111
2360	0.48	0.511111
2370	0.52	0.511111
2380	0.54	0.511111
2390	0.53	0.511111
2400	0.57	0.511111
2410	0.48	0.511111
2420	0.49	0.511111
2430	0.51	0.511111
2440	0.45	0.511111
2450	0.54	0.516667
2460	0.52	0.511111
2470	0.58	0.511111
2480	0.49	0.511111
2490	0.44	0.516667
2500	0.36	0.516667
2510	0.56	0.516667
2520	0.51	0.516667
2530	0.48	0.511111
2540	0.43	0.511111
2550	0.54	0.511111
2560	0.58	0.516667
2570	0.56	0.516667
2580	0.58	0.516667
2590	0.5	0.516667
2600	0.5	0.516667
2610	0.49	0.516667
2620	0.58	0.516667
2630	0.47	0.516667
2640	0.5	0.516667
2650	0.58	0.522222
2660	0.57	0.522222
2670	0.57	0.527778
2680	0.5	0.516667
2690	0.55	0.527778
2700	0.55	0.527778
2710	0.51	0.527778
2720	0.55	0.527778
2730	0.5	0.522222
2740	0.47	0.527778
2750	0.54	0.527778
2760	0.47	0.527778
2770	0.47	0.527778
2780	0.56	0.527778
2790	0.53	0.527778
2800	0.47	0.527778
2810	0.56	0.527778
2820	0.53	0.522222
2830	0.49	0.527778
2840	0.66	0.527778
2850	0.56	0.527778
2860	0.5	0.527778
2870	0.6	0.527778
2880	0.52	0.527778
2890	0.5	0.527778
2900	0.52	0.527778
2910	0.48	0.527778
2920	0.53	0.527778
2930	0.52	0.527778
2940	0.62	0.533333
2950	0.49	0.533333
2960	0.57	0.533333
2970	0.5	0.533333
2980	0.56	0.533333
2990	0.5	0.533333
3000	0.55	0.533333
3010	0.62	0.533333
3020	0.52	0.527778
3030	0.47	0.527778
3040	0.48	0.527778
3050	0.54	0.527778
3060	0.57	0.538889
3070	0.51	0.538889
3080	0.55	0.538889
3090	0.49	0.538889
3100	0.49	0.533333
3110	0.48	0.533333
3120	0.54	0.538889
3130	0.57	0.538889
3140	0.49	0.538889
3150	0.51	0.538889
3160	0.48	0.538889
3170	0.53	0.538889
3180	0.54	0.538889
3190	0.48	0.533333
3200	0.55	0.533333
3210	0.53	0.533333
3220	0.53	0.538889
3230	0.5	0.533333
3240	0.59	0.533333
3250	0.53	0.533333
3260	0.6	0.533333
3270	0.53	0.538889
3280	0.56	0.533333
3290	0.59	0.538889
3300	0.49	0.538889
3310	0.47	0.538889
3320	0.62	0.538889
3330	0.53	0.538889
3340	0.61	0.538889
3350	0.6	0.527778
3360	0.57	0.516667
3370	0.56	0.522222
3380	0.62	0.522222
3390	0.55	0.522222
3400	0.5	0.522222
3410	0.53	0.522222
3420	0.5	0.522222
3430	0.49	0.522222
3440	0.6	0.522222
3450	0.6	0.522222
3460	0.46	0.522222
3470	0.59	0.516667
3480	0.52	0.527778
3490	0.53	0.533333
3500	0.48	0.533333
3510	0.49	0.533333
3520	0.57	0.533333
3530	0.61	0.533333
3540	0.64	0.533333
3550	0.57	0.533333
3560	0.6	0.533333
3570	0.56	0.538889
3580	0.59	0.538889
3590	0.58	0.538889
3600	0.52	0.55
3610	0.55	0.55
3620	0.59	0.55
3630	0.62	0.544444
3640	0.58	0.544444
3650	0.52	0.544444
3660	0.62	0.55
3670	0.6	0.55
3680	0.58	0.55
3690	0.65	0.55
3700	0.56	0.55
3710	0.56	0.55
3720	0.55	0.55
3730	0.58	0.55
3740	0.57	0.55
3750	0.7	0.555556
3760	0.63	0.561111
3770	0.6	0.561111
